name,battery,camera,display,processor,memory,warranty,price,rating,reviews
"Gionee F205 (Black, 16 GB)",2670 mAh Lithium-polymer Battery,8MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,MediaTek MT6739 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3999,4,489
"Google Pixel 3a (Clearly White, 64 GB)",3000 mAh Battery,12.2MP Rear Camera | 8MP Front Camera,14.22 cm (5.6 inch) Full HD+ Display,Qualcomm Snapdragon 670 Processor,4 GB RAM | 64 GB ROM,eSIM Compatible,30999,4.5,934
"OPPO F11 (Fluorite Purple, 128 GB)",4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,MTK MT6771V (P70) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,15990,4.4,341
"Nokia 6.2 (Ice, 64 GB)",3500 mAh Battery,16MP + 5MP + 8MP | 8MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4 GB RAM | 64 GB ROM,Null,13390,4.2,30
"Lava Z41 (Midnight Blue, 16 GB)",2500 mAh Li-ion Battery,5MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) Display,UniSoC SC9832E Processor,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,3690,4,14
"Alcatel 1 (Metallic Blue, 8 GB)",2000 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) Display,18 Months,1 GB RAM | 8 GB ROM,Null,4999,3.2,3
"Alcatel 1 (Metallic Black, 8 GB)",2000 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) Display,18 Months,1 GB RAM | 8 GB ROM,Null,4999,3.2,3
"Realme 2 Pro (Black Sea, 128 GB)",3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,15490,4.5,4727
"Redmi Y2 (Black, 32 GB)",3080 mAh Li Polymer Battery,12MP + 5MP | 16MP Front Camera,15.21 cm (5.99 inch) HD+ Display,Qualcomm Snapdragon 625 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10390,4.5,7978
"Samsung Galaxy Note 20 Ultra 5G (Mystic Black, 256 GB)",4500 mAh Lithium-ion Battery,108MP + 12MP + 12MP | 10MP Front Camera,17.53 cm (6.9 inch) Quad HD+ Display,Exynos Octa Core Processor,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,1 Year Warranty Provided by the Manufacturer from Date of Purchase,104999,Null,Null
"Samsung Galaxy Note 20 (Mystic Bronze, 256 GB)",4300 mAh Lithium-ion Battery,64MP + 12MP + 12MP | 10MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Exynos Octa Core Processor,8 GB RAM | 256 GB ROM,1 Year Warranty Provided by the Manufacturer from Date of Purchase,77999,Null,Null
"Mi A3 (Kind of Grey, 128 GB)",4030 mAh Battery,48MP + 8MP + 2MP | 32MP Front Camera,15.44 cm (6.08 inch) HD+ Display,Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,14999,4.2,1136
"LG G7+ ThinQ (Platinum, 128 GB)",3000 mAh Li-ion Battery,16MP + 16MP | 8MP Front Camera,15.49 cm (6.1 inch) Quad HD+ Display,Qualcomm Snapdragon 845 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,20999,4.4,878
"Redmi Note 8 (Neptune Blue, 64 GB)",4000 mAh Battery,48MP + 8MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4 GB RAM | 64 GB ROM,Null,14499,4.4,1243
"Asus Zenfone Max Pro M1 (Grey, 32 GB)",5000 mAh Battery,13MP + 5MP | 8MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 636 Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,7999,4.3,36248
"Micromax Canvas 2 2018 (Jet Black, 16 GB)",4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,14.48 cm (5.7 inch) HD Display,MediaTek MT6737 Cortex-A53 64-bit Processor,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7980,3.9,12
"Celkon Cliq 2 (Black&Grey, 32 GB)",3000 mAh Battery,16MP Rear Camera | 8MP Front Camera,12.7 cm (5 inch) Display,CORTEX A53 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year Warranty,6789,3.2,3
"Samsung Galaxy A70s (Prism Crush Black, 128 GB)",4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM6150 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,28000,4.3,102
"Asus Zenfone 4 Selfie (Black, 32 GB)",3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.97 cm (5.5 inch) HD Display,Octa Core Qualcomm Snapdragon 430 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10999,4.1,4139
"VOTO V11 (Black, 16 GB)",3000 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Spreadtrum 9832 Processor,2 GB RAM | 16 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3690,3.5,16
"Nokia 5 (Copper, 16 GB)",3000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,Qualcomm Snapdragon 430 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6999,4,167
"Redmi 6 Pro (Red, 32 GB)",4000 mAh Battery,12MP + 5MP | 5MP Front Camera,14.83 cm (5.84 inch) Full HD+ Display,Qualcomm Snapdragon 625 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,11350,4.3,796
"Redmi 6 Pro (Lake Blue, 32 GB)",4000 mAh Battery,12MP + 5MP | 5MP Front Camera,14.83 cm (5.84 inch) Full HD+ Display,Qualcomm Snapdragon 625 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,8190,4.3,796
"Micromax Canvas Infinity (Black, 32 GB)",2900 mAh Polymer Battery,13MP Rear Camera | 16MP Front Camera,14.48 cm (5.7 inch) HD Display,Snapdragon 425 Quad Core Processor,3 GB RAM | 32 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8299,4.1,2097
"OnePlus 8 (Glacial Green, 128 GB)",4300 mAh Battery,48MP + 2MP + 16MP | 16MP Front Camera,16.64 cm (6.55 inch) Display,Qualcomm Snapdragon 865 Processor,8 GB RAM | 128 GB ROM,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,44999,4.6,19
"OPPO Find X (Glacier Blue, 256 GB)",3730 mAh Li-polymer Battery,16MP + 20MP | 25MP Front Camera,16.26 cm (6.4 inch) Full HD Display,Snapdragon 845 Octa Core 2.649 GHz Processor,8 GB RAM | 256 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories Including Battery,60990,4.6,82
"OPPO Find X (Bordeaux Red, 256 GB)",3730 mAh Li-polymer Battery,16MP + 20MP | 25MP Front Camera,16.26 cm (6.4 inch) Full HD Display,Snapdragon 845 Octa Core 2.649 GHz Processor,8 GB RAM | 256 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories Including Battery,60990,4.6,82
"OPPO Reno2 Z (Luminous Black, 256 GB)",4000 mAh Battery,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Display,MediaTek Helio P90 SoC Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,Ultra Dark Mode | Ultra Steady Video,27490,4.5,521
"Redmi K20 (Flame Red, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,21999,4.5,5085
"Samsung Galaxy A50s (Prism Crush Black, 128 GB)",4000 mAh Li-ion Battery,48MP + 8MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Exynos 9611 Processor,4 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,18570,4.3,779
"Nokia 6.1 Plus (Black, 64 GB)",3060 mAh Battery,16MP + 5MP | 16MP Front Camera,14.73 cm (5.8 inch) Full HD+ Display,Qualcomm Snapdragon 636 Octacore Processor,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9499,4.3,26274
"Karbonn Platinum P9 (Aurora Blue, 16 GB)",2500 mAh Battery,8MP Rear Camera,13.84 cm (5.45 inch) Display,1 Year Manufacturer Warranty,2 GB RAM | 16 GB ROM,Null,3999,3.7,145
"Samsung Galaxy A70s (Prism Crush Red, 128 GB)",4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM6150 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,26990,4.2,140
"Gionee S11 Lite (Gold, 32 GB)",3030 mAh Lithium-polymer Battery,13MP + 2MP | 16MP Front Camera,14.48 cm (5.7 inch) HD+ Display,Snapdragon 430 Octa-core Processor,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10990,4,551
"ITEL A46 (DARK WATER, 32 GB)",2400 mAh Battery,8MP Rear Camera,13.84 cm (5.45 inch) Full HD Display,1 Year,2 GB RAM | 32 GB ROM,Null,4699,4.1,46
"Mobiistar X1 Dual (Black, 32 GB)",3000 mAh Battery,13MP Rear Camera | 13MP + 8MP Dual Front Camera,14.48 cm (5.7 inch) Display,1 Year on Handset & 6 Months on Accessories,3 GB RAM | 32 GB ROM,Null,5554,3.7,37
"Vivo V7+ (Matte Black, 64 GB)",3225 mAh Li-ion Battery,16MP Rear Camera | 24MP Front Camera,15.21 cm (5.99 inch) HD Display,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,13990,4.4,2706
"Asus ZenFone Max M1 (Gold, 32 GB)",4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,Qualcomm Snapdragon 430 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6499,4.1,17701
"Samsung Galaxy A20s (Black, 32 GB)",4000 mAh Lithium Ion Battery,13MP + 8MP + 5MP | 8MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm SDM450-B01 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,12900,4.3,70
"Samsung Galaxy S10e (Prism White, 128 GB)",3100 mAh Lithium-ion Battery,16MP + 12MP | 10MP Front Camera,14.73 cm (5.8 inch) Full HD+ Display,Exynos 9 9820 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,59000,4.5,95
"Meizu C9 Pro (Black, 32 GB)",3000 mAh Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) Full HD Display,Quad Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year,6990,4.1,198
"Samsung Galaxy S10 (Prism Black, 128 GB)",3400 mAh Lithium-ion Battery,16MP + 12MP | 10MP Front Camera,15.49 cm (6.1 inch) Quad HD+ Display,Exynos 9 9820 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,57800,4.6,175
"Samsung Galaxy S10 Plus (Prism White, 128 GB)",4100 mAh Lithium-ion Battery,16MP + 12MP | 10MP + 8MP Dual Front Camera,16.26 cm (6.4 inch) Quad HD+ Display,Exynos 9 9820 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,65200,4.6,126
"Coolpad Mega 5M (Black, 16 GB)",2000 mAh Battery,5MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,"Quad Core, SC9850K Processor Processor",1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,1 Year,2850,3.7,71
"Redmi Note 7 Pro (Neptune Blue, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,12999,4.4,25217
"Mi A2 (Gold, 128 GB)",3010 mAh Battery,20MP + 12MP | 20MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 660 AIE Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,16899,4.1,250
"Lenovo Z2 Plus (Black, 32 GB)",3500 mAh Li-Ion Battery,13MP Rear Camera | 8MP Front Camera,12.7 cm (5 inch) Full HD Display,Qualcomm Snapdragon 820 Quad Core 2.15GHz Processor,3 GB RAM | 32 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8250,3.9,972
"Vivo V15 Pro (Ruby Red, 128 GB)",3700 mAh Li-ion Battery,"48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera | 32MP Front Camera",16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,In-display Fingerprint Scanning,21099,4.5,2800
"Redmi K20 (Glacier Blue, 64 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,21999,4.5,5085
"Honor 10 Lite (Sky Blue, 64 GB)",3400 mAh Lithium Polymer Battery,13MP + 2MP | 24MP Front Camera,15.77 cm (6.21 inch) Full HD+ Display,Kirin 710 2.2GHz Octa Core Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",12199,4.4,1323
"Realme 3 (Radiant Blue, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9499,4.4,43549
"Samsung Galaxy S20+ (Cosmic Black, 128 GB)",4500 mAh Lithium-ion Battery,64 MP + 12 MP +12 MP + VGA Depth Camera | 10MP Front Camera,17.02 cm (6.7 inch) Quad HD+ Display,Exynos 990 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,77999,4.5,50
"Asus ZenFone Max M2 (Blue, 32 GB)",4000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.9 cm (6.26 inch) HD+ Display,Qualcomm Snapdragon 632 Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7999,4.3,12649
"Honor 9 Lite (Midnight Black, 32 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",13999,4.3,66369
"Honor 9 Lite (Sapphire Blue, 32 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",13999,4.3,66369
"Honor 9 Lite (Midnight Black, 64 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",16999,4.3,12119
"Honor 9 Lite (Glacier Grey, 32 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",13999,4.3,66369
"Nokia 5 (Matte Black, 16 GB)",3000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,Qualcomm Snapdragon 430 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6490,4,167
"Nokia 5 (Silver, 16 GB)",3000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,Qualcomm Snapdragon 430 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6490,4,167
Karbonn K24 Plus Pro,1800 mAh Battery,0.3MP Rear Camera,6.1 cm (2.4 inch) Display,1 Year for Mobile & 6 Months for Accessories,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,Null,1298,3.8,132
Karbonn K24 Plus Pro,1800 mAh Battery,0.3MP Rear Camera,6.1 cm (2.4 inch) Display,1 Year for Mobile & 6 Months for Accessories,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,Null,887,3.8,132
"Redmi Note 5 (Blue, 64 GB)",4000 mAh Li Polymer Battery,12MP Rear Camera | 5MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 625 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9499,4.4,39973
"Realme 3i (Diamond Red, 64 GB)",4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P60 Octa Core 2.0 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Triple Slots (Dual SIM + Memory Card),10499,4.4,6417
"Vivo V17Pro (Midnight Ocean Black, 128 GB)",4100 mAh Li-ion Battery,48MP + 13MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 675 AIE Processor,8 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,29499,4.5,598
"Asus Zenfone Max Pro M1 (Black, 64 GB)",5000 mAh Battery,16MP + 5MP | 16MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 636 Octa Core Processor,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,11999,4.3,26353
"Intex infie 33 (Gold, 8 GB)",3000 mAh Battery,5MP Rear Camera | 5MP Front Camera,13.56 cm (5.34 inch) FWVGA Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,Null,3999,3.7,71
"Intex Infie 33 (Lake Blue, 8 GB)",3000 mAh Battery,5MP Rear Camera,13.56 cm (5.34 inch) Display,1 Year Brand Warranty,1 GB RAM | 8 GB ROM,Null,3999,3.7,71
"Samsung Galaxy Note10 Lite (Aura Red, 128 GB)",4500 mAh Lithium-ion Battery,12MP + 12MP + 12MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Exynos 9810 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,39999,4.4,141
"Gionee A1 (Grey, 64 GB)",4010 mAh Li-Ion Polymer Battery,13MP Rear Camera | 16MP Front Camera,13.97 cm (5.5 inch) Full HD Display,MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,21499,4,1028
"Nokia 6.2 (Black, 64 GB)",3500 mAh Battery,16MP + 5MP + 8MP | 8MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4 GB RAM | 64 GB ROM,Null,12849,4.2,30
"Alcatel 3V (Spectrum Gold, 32 GB)",3000 mAh Battery,16MP + 5MP | 8MP Front Camera,15.24 cm (6 inch) Full HD+ Display,MT8735A A53 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5999,3.6,357
"POCO X2 (Phoenix Red, 256 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,21499,4.5,5322
"Samsung Galaxy A20s (Green, 64 GB)",4000 mAh Lithium Ion Battery,13MP + 8MP + 5MP | 8MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm SDM450-B01 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,14900,4.3,80
"Tecno Camon i 2 (Champagne Gold, 32 GB)",3750 mAh Battery,13MP + 13MP | 16MP + 2MP Dual Front Camera,15.75 cm (6.2 inch) HD+ Display,MT6761 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year,7150,4.3,8
"Infinix Smart 2 (Bordeaux Red, 32 GB)",3050 mAh Li-ion Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,MTK6739 64 bit Quad Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7999,4,4013
